latitude,longitude,acq_datetime,frp,confidence,brightness,satellite,instrument,daynight,facility_id,facility_name,facility_type,power,man_made,industrial,distance_to_industry_km
7.79131,80.17845,2026-09-05 07:37:00,4.53,n,342.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1918.651
7.78929,80.66798,2026-09-05 07:37:00,1.73,n,331.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1894.152
7.75945,81.19453,2026-09-05 07:37:00,10.88,n,338.75,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1872.044
7.75302,80.72077,2026-09-05 07:37:00,3.7,n,333.29,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1895.225
7.74439,81.5052,2026-09-05 07:37:00,6.25,n,336.63,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1859.483
7.68374,81.12951,2026-09-05 07:37:00,5.6,n,333.78,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1882.79
7.67152,81.17696,2026-09-05 07:37:00,5.52,n,336.83,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1881.842
7.66872,80.19806,2026-09-05 07:37:00,3.35,n,340.08,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1929.85
7.62918,80.65575,2026-09-05 07:37:00,7.88,n,339.48,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1910.901
7.61551,81.0793,2026-09-05 07:37:00,16.68,n,344.99,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1892.088
7.61417,81.02277,2026-09-05 07:37:00,6.41,n,338.77,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1894.864
7.57095,81.46792,2026-09-05 07:37:00,6.57,n,332.02,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1879.002
8.69386,81.01614,2026-09-05 07:37:00,12.99,n,338.59,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1785.779
7.16188,81.62848,2026-09-05 07:37:00,4.59,n,333.79,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1914.326
8.72705,80.56362,2026-09-05 07:37:00,4.42,n,337.53,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1805.554
9.39205,78.88804,2026-09-05 07:37:00,4.69,n,340.54,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1837.938
9.39592,78.88686,2026-09-05 07:37:00,4.61,n,336.72,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1837.651
9.39643,78.8873,2026-09-05 07:37:00,4.69,n,333.15,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1837.576
9.39784,80.42539,2026-09-05 07:37:00,4.57,n,342.0,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1746.729
9.41481,80.42964,2026-09-05 07:37:00,19.06,n,349.38,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1744.831
9.41498,80.45523,2026-09-05 07:37:00,12.91,n,333.44,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1743.406
9.41584,80.46038,2026-09-05 07:37:00,12.91,n,345.39,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1743.039
9.43119,80.4056,2026-09-05 07:37:00,2.81,n,335.33,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1744.552
9.43621,80.41788,2026-09-05 07:37:00,4.28,n,339.65,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1743.382
9.44193,80.42754,2026-09-05 07:37:00,2.16,n,331.66,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1742.288
9.47066,80.501,2026-09-05 07:37:00,6.14,n,336.6,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1735.427
10.09445,77.89512,2026-09-05 07:37:00,13.48,n,342.08,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1839.657
10.09586,77.89691,2026-09-05 07:37:00,9.09,n,340.86,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1839.408
10.27044,77.25731,2026-09-05 07:37:00,7.7,n,330.63,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1869.529
10.40149,79.27921,2026-09-05 07:37:00,7.13,n,331.57,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1719.386
10.43229,79.63264,2026-09-05 07:37:00,4.35,n,342.49,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1694.118
10.43859,77.31449,2026-09-05 07:37:00,12.02,n,339.76,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1850.954
10.68266,77.4065,2026-09-05 07:37:00,11.41,n,338.57,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1823.374
10.71123,79.4289,2026-09-05 07:37:00,6.18,n,341.69,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1681.135
10.87756,79.31715,2026-09-05 07:37:00,4.55,n,332.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1673.124
10.98393,78.21921,2026-09-05 07:37:00,7.0,n,337.97,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1738.727
11.00214,77.12466,2026-09-05 07:37:00,13.48,n,339.89,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1817.376
8.70343,80.85784,2026-09-05 07:37:00,10.5,n,335.87,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1792.764
9.39154,78.88762,2026-09-05 07:37:00,4.61,n,338.73,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1838.012
9.37131,80.31544,2026-09-05 07:37:00,9.02,n,343.55,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1755.408
9.42989,80.40474,2026-09-05 07:37:00,2.23,n,334.33,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1744.727
9.3084,78.79866,2026-09-05 07:37:00,3.98,n,339.66,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1851.342
8.7325,80.71602,2026-09-05 07:37:00,9.94,n,335.58,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1797.1
8.74177,77.40366,2026-09-05 07:37:00,10.53,n,340.22,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1993.845
9.33327,77.42467,2026-09-05 07:37:00,4.67,n,339.48,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1939.575
8.74992,77.84068,2026-09-05 07:37:00,15.53,n,335.67,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1964.2
8.75356,80.52709,2026-09-05 07:37:00,15.19,n,354.44,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1804.836
8.77072,80.10439,2026-09-05 07:37:00,3.88,n,333.71,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1825.852
8.80412,80.99981,2026-09-05 07:37:00,10.88,n,344.37,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1775.497
8.80878,81.00401,2026-09-05 07:37:00,7.87,n,333.38,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1774.818
8.81183,80.99852,2026-09-05 07:37:00,18.44,n,336.95,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1774.786
8.81388,80.96309,2026-09-05 07:37:00,5.44,n,331.23,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1776.362
8.84348,78.11538,2026-09-05 07:37:00,3.27,n,332.2,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1937.823
8.84688,77.52462,2026-09-05 07:37:00,11.27,n,344.05,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1976.288
8.74959,80.52776,2026-09-05 07:37:00,82.75,n,355.1,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1805.195
8.87289,77.61432,2026-09-05 07:37:00,7.78,n,343.61,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1967.958
8.85195,80.53835,2026-09-05 07:37:00,2.46,n,330.59,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1794.48
9.0763,80.40665,2026-09-05 07:37:00,10.5,n,345.22,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1779.352
8.99111,80.8628,2026-09-05 07:37:00,31.11,n,339.07,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1763.71
8.94453,80.78122,2026-09-05 07:37:00,9.23,n,344.01,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1772.572
8.94371,80.77622,2026-09-05 07:37:00,5.56,n,332.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1772.912
9.01345,80.58607,2026-09-05 07:37:00,5.19,n,336.83,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1775.944
8.91644,80.87761,2026-09-05 07:37:00,3.9,n,334.99,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1770.418
8.89377,80.86111,2026-09-05 07:37:00,6.5,n,336.35,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1773.531
8.89071,80.86668,2026-09-05 07:37:00,7.63,n,335.6,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1773.552
8.88239,80.88835,2026-09-05 07:37:00,4.24,n,333.34,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1773.279
8.92807,80.87569,2026-09-05 07:37:00,7.13,n,334.67,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1769.353
14.8944,79.23558,2026-09-05 07:39:00,13.38,n,337.63,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1337.285
15.16326,78.87621,2026-09-05 07:39:00,8.69,n,344.53,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1347.339
15.05152,77.10382,2026-09-05 07:39:00,6.89,n,339.01,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1511.8
15.05385,77.10737,2026-09-05 07:39:00,8.26,n,337.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1511.323
15.08309,77.31823,2026-09-05 07:39:00,6.51,n,342.25,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1490.26
15.08391,77.32272,2026-09-05 07:39:00,11.74,n,339.45,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1489.799
15.14559,77.5779,2026-09-05 07:39:00,5.52,n,336.17,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1462.627
15.16157,78.87546,2026-09-05 07:39:00,6.56,n,343.2,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1347.527
15.18071,79.9314,2026-09-05 07:39:00,8.37,n,331.23,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1257.854
16.87762,79.99414,2026-09-05 07:39:00,4.26,l,331.98,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1127.107
15.97591,78.40904,2026-09-05 07:39:00,2.35,n,341.13,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1331.509
16.18167,75.15438,2026-09-05 07:39:00,3.88,n,346.32,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1629.97
16.46725,79.59427,2026-09-05 07:39:00,4.62,l,331.45,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1191.213
16.518,78.36384,2026-09-05 07:39:00,6.01,n,339.6,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1300.543
17.04735,81.88509,2026-09-05 07:39:00,3.4,n,333.51,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,951.314
17.60797,83.20338,2026-09-05 07:39:00,4.54,n,331.3,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,800.573
17.61126,83.20282,2026-09-05 07:39:00,3.1,l,330.46,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,800.339
19.09286,82.17107,2026-09-05 07:39:00,4.83,n,333.96,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,781.559
14.89373,79.23341,2026-09-05 07:39:00,11.33,n,344.92,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1337.516
15.18146,76.66666,2026-09-05 07:39:00,8.52,n,332.37,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1543.377
14.88983,79.23417,2026-09-05 07:39:00,5.26,n,337.37,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1337.753
14.29248,79.05112,2026-09-05 07:39:00,5.16,n,339.86,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1399.281
14.74564,79.71235,2026-09-05 07:39:00,10.25,n,336.25,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1310.055
14.7626,79.65701,2026-09-05 07:39:00,8.58,n,337.34,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1313.148
11.48418,77.27011,2026-09-05 07:39:00,3.57,n,333.99,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1766.346
12.15397,78.16905,2026-09-05 07:39:00,4.39,n,336.62,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1642.343
12.8087,79.956,2026-09-05 07:39:00,3.42,n,331.25,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1455.607
12.98483,74.85038,2026-09-05 07:39:00,3.31,n,331.47,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1854.209
13.40306,77.79495,2026-09-05 07:39:00,4.98,l,331.54,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1571.105
13.98039,77.90034,2026-09-05 07:39:00,4.5,n,333.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1518.251
13.99219,78.44974,2026-09-05 07:39:00,5.69,n,339.86,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1471.76
14.29637,79.04987,2026-09-05 07:39:00,5.16,n,339.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1399.075
14.29697,79.05332,2026-09-05 07:39:00,10.83,n,351.13,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1398.749
13.83938,78.43033,2026-09-05 07:39:00,6.4,l,333.73,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1485.252
14.42101,78.31239,2026-09-05 07:39:00,7.07,n,339.84,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1450.454
14.38531,77.7276,2026-09-05 07:39:00,6.8,n,340.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1502.976
14.74364,78.99567,2026-09-05 07:39:00,5.59,n,342.35,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1368.77
14.66505,79.76515,2026-09-05 07:39:00,8.22,n,338.05,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1312.303
14.66492,79.76666,2026-09-05 07:39:00,5.81,n,337.9,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1312.194
14.62758,79.59048,2026-09-05 07:39:00,3.52,n,337.53,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1329.251
14.74425,78.99921,2026-09-05 07:39:00,6.21,n,339.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1368.429
14.53701,79.08536,2026-09-05 07:39:00,7.22,n,341.22,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1377.319
14.52478,79.06197,2026-09-05 07:39:00,3.45,n,339.03,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1380.187
14.57085,79.05241,2026-09-05 07:39:00,2.7,l,331.71,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1377.39
23.67541,86.40211,2026-09-05 07:41:00,7.66,n,331.36,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,237.996
21.75295,83.84393,2026-09-05 07:41:00,4.44,n,332.49,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.118
21.80075,83.89083,2026-09-05 07:41:00,4.61,n,331.1,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,484.986
21.91979,83.35107,2026-09-05 07:41:00,4.81,n,333.15,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,542.15
21.98429,83.2333,2026-09-05 07:41:00,5.54,n,330.89,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,554.089
22.01548,83.75323,2026-09-05 07:41:00,4.0,n,332.23,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,496.218
22.20641,84.86032,2026-09-05 07:41:00,2.9,n,333.67,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,371.063
22.37712,87.28085,2026-09-05 07:41:00,10.49,n,344.15,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,101.461
23.55816,87.24094,2026-09-05 07:41:00,9.32,n,340.7,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,151.282
23.66361,87.15351,2026-09-05 07:41:00,6.54,n,332.47,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,166.892
23.67755,86.08622,2026-09-05 07:41:00,6.59,n,331.24,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,267.941
24.16025,82.56627,2026-09-05 07:41:00,3.52,n,335.71,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,652.968
23.68237,86.39584,2026-09-05 07:41:00,8.94,n,333.83,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,239.049
23.68554,86.39025,2026-09-05 07:41:00,5.08,n,330.44,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,239.78
23.73679,86.4326,2026-09-05 07:41:00,9.67,n,340.33,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,238.632
23.75651,86.40362,2026-09-05 07:41:00,6.33,n,330.47,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,242.614
23.76031,86.40304,2026-09-05 07:41:00,6.5,n,334.22,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,242.895
23.76412,86.40247,2026-09-05 07:41:00,6.5,n,339.26,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,243.175
23.77806,86.38996,2026-09-05 07:41:00,7.18,n,330.56,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,245.218
23.77862,86.21019,2026-09-05 07:41:00,8.62,n,337.05,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,262.725
23.78238,86.20961,2026-09-05 07:41:00,4.32,n,331.12,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,263.034
21.7496,83.84448,2026-09-05 07:41:00,4.66,n,332.62,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.129
23.67857,86.39642,2026-09-05 07:41:00,7.66,n,332.5,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,238.735
21.74906,83.84065,2026-09-05 07:41:00,5.14,n,334.1,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.56
21.74318,83.84072,2026-09-05 07:41:00,3.69,n,338.54,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.678
21.74571,83.8412,2026-09-05 07:41:00,5.14,n,337.03,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.571
20.79373,85.25279,2026-09-05 07:41:00,11.33,n,337.35,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,383.789
20.86238,84.98907,2026-09-05 07:41:00,4.32,n,332.44,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,405.084
20.86294,84.99312,2026-09-05 07:41:00,9.04,n,332.71,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,404.656
20.95183,86.04603,2026-09-05 07:41:00,11.3,n,337.08,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,300.31
20.95243,86.05051,2026-09-05 07:41:00,12.48,n,337.76,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,299.871
20.9564,85.01198,2026-09-05 07:41:00,5.42,l,331.15,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,397.584
20.96243,85.18635,2026-09-05 07:41:00,5.69,n,344.47,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,380.095
20.96299,85.19049,2026-09-05 07:41:00,5.69,n,336.16,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,379.658
20.96368,85.16933,2026-09-05 07:41:00,4.3,n,337.04,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,381.69
20.96423,85.17345,2026-09-05 07:41:00,4.3,n,331.03,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,381.255
20.96715,85.16881,2026-09-05 07:41:00,4.69,l,330.83,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,381.544
20.96827,85.17702,2026-09-05 07:41:00,3.89,n,336.07,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,380.676
20.9684,85.15186,2026-09-05 07:41:00,7.87,n,338.21,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,383.136
20.97174,85.17648,2026-09-05 07:41:00,3.89,n,330.59,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,380.533
20.97349,86.00412,2026-09-05 07:41:00,7.97,n,330.64,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,302.477
20.76047,85.29589,2026-09-05 07:41:00,9.92,n,334.78,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,381.834
20.97813,85.17133,2026-09-05 07:41:00,6.07,n,330.81,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,380.677
21.67903,84.03973,2026-09-05 07:41:00,6.22,n,334.77,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,471.407
21.73983,83.84127,2026-09-05 07:41:00,3.69,l,330.66,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.69
21.74626,83.84503,2026-09-05 07:41:00,4.66,n,332.02,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.14
20.96771,85.17292,2026-09-05 07:41:00,4.69,n,340.7,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,381.11
31.37815,74.56349,2026-09-05 07:44:00,3.97,n,332.02,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1870.521
33.41675,79.18602,2026-09-05 07:44:00,11.67,n,344.83,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1684.95
31.66948,72.3751,2026-09-05 07:44:00,3.55,n,333.46,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,2094.546
30.81249,72.55888,2026-09-05 07:44:00,6.85,n,334.23,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2019.295
29.78598,72.77218,2026-09-05 07:44:00,7.58,n,340.26,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1934.144
30.31288,70.03531,2026-09-05 07:44:00,4.29,n,347.5,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2237.012
27.19736,68.5406,2026-09-05 07:44:00,2.85,n,332.3,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2257.801
30.81151,72.55773,2026-09-05 07:44:00,6.37,n,331.32,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2019.34
8.63039,81.018,2026-09-05 08:35:00,3.35,n,332.0,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1792.083
8.63365,81.00626,2026-09-05 08:35:00,4.27,n,343.6,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1792.337
8.63422,81.0086,2026-09-05 08:35:00,4.06,n,343.41,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1792.163
8.66199,80.4765,2026-09-05 08:35:00,8.83,n,342.36,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1816.586
8.66335,77.85443,2026-09-05 08:35:00,6.18,n,342.19,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1971.213
8.66348,80.47971,2026-09-05 08:35:00,7.0,n,339.79,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1816.269
8.91334,80.88364,2026-09-05 08:35:00,17.17,n,351.33,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1770.42
8.90312,80.73378,2026-09-05 08:35:00,4.77,n,331.49,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1779.16
8.68592,80.36002,2026-09-05 08:35:00,9.79,n,337.27,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.381
8.69003,80.35413,2026-09-05 08:35:00,15.68,n,342.94,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.288
8.80643,80.99896,2026-09-05 08:35:00,3.6,n,336.19,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1775.307
8.80683,81.00191,2026-09-05 08:35:00,3.6,n,344.27,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1775.119
8.83359,80.86121,2026-09-05 08:35:00,3.43,n,332.29,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1779.55
8.84791,80.33019,2026-09-05 08:35:00,4.99,n,333.77,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1805.986
8.84869,80.74088,2026-09-05 08:35:00,5.08,n,336.45,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1784.22
8.89092,80.71809,2026-09-05 08:35:00,3.67,n,338.86,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1781.191
8.62999,81.01508,2026-09-05 08:35:00,3.35,n,335.73,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1792.268
8.66824,80.84473,2026-09-05 08:35:00,17.98,n,355.54,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1796.957
8.62976,81.01569,2026-09-05 08:35:00,3.19,n,345.75,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1792.261
8.51285,80.86169,2026-09-05 08:35:00,14.14,n,338.32,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1811.705
